,size,total_sqft,bath,balcony,price,site_location,price_per_sq_ft
356,3.0,1563.0,3.0,2.0,63.0,Anandnagar,4030.7101727447216
357,3.0,1419.0,2.0,3.0,73.0,Anandnagar,5144.46793516561
358,3.0,2500.0,3.0,2.0,425.0,Anandnagar,17000.0
359,2.0,1200.0,2.0,1.0,65.0,Anandnagar,5416.666666666667
360,2.0,1000.0,2.0,2.0,22.0,Anandnagar,2200.0
361,2.0,1345.0,2.0,2.0,55.0,Anandnagar,4089.2193308550186
362,3.0,1350.0,2.0,3.0,85.0,Anandnagar,6296.2962962962965
363,5.0,2000.0,5.0,2.0,240.0,Anandnagar,12000.0
364,2.0,1277.0,2.0,2.0,55.0,Anandnagar,4306.969459671104
365,3.0,1426.0,2.0,2.0,61.5,Anandnagar,4312.762973352033
366,2.0,1418.0,2.0,2.0,103.0,Anandnagar,7263.7517630465445
367,4.0,1917.0,4.0,2.0,130.0,Anandnagar,6781.429316640584
368,3.0,1000.0,2.0,1.0,65.0,Anandnagar,6500.0
369,3.0,1397.0,3.0,3.0,105.0,Anandnagar,7516.1059413027915
370,7.0,1200.0,8.0,2.0,110.0,Anandnagar,9166.666666666666
371,2.0,1050.0,2.0,1.0,42.0,Anandnagar,4000.0
372,2.0,1194.0,2.0,2.0,46.0,Anandnagar,3852.5963149078725
373,3.0,1891.0,3.0,1.0,109.0,Anandnagar,5764.1459545214175
374,2.0,1340.0,2.0,1.0,77.0,Anandnagar,5746.268656716418
375,2.0,1139.0,2.0,2.0,56.5,Anandnagar,4960.491659350308
376,4.0,2592.0,4.0,2.0,250.0,Anandnagar,9645.061728395061
377,3.0,1200.0,4.0,0.0,145.0,Anandnagar,12083.333333333334
378,3.0,1776.42,3.0,2.0,105.0,Anandnagar,5910.764346269463
379,3.0,2150.0,3.0,0.0,170.0,Anandnagar,7906.976744186047
380,4.0,750.0,4.0,2.0,125.0,Anandnagar,16666.666666666668
381,3.0,1350.0,3.0,1.0,380.0,Anandnagar,28148.14814814815
382,2.0,1444.0,2.0,1.0,75.97,Anandnagar,5261.0803324099725
383,2.0,1128.0,2.0,1.0,65.0,Anandnagar,5762.41134751773
384,3.0,1776.0,3.0,2.0,150.0,Anandnagar,8445.945945945947
385,4.0,3100.0,4.0,2.0,570.0,Anandnagar,18387.09677419355
386,2.0,1017.0,2.0,1.0,51.25,Anandnagar,5039.331366764995
387,2.0,1050.0,2.0,2.0,53.5,Anandnagar,5095.238095238095
388,3.0,1440.0,2.0,3.0,62.0,Anandnagar,4305.555555555556
389,3.0,1738.0,3.0,0.0,110.0,Anandnagar,6329.113924050633
390,3.0,1455.0,2.0,2.0,56.0,Anandnagar,3848.7972508591065
391,3.0,2025.0,4.0,2.0,115.0,Anandnagar,5679.0123456790125
392,2.0,1155.0,2.0,2.0,39.0,Anandnagar,3376.6233766233768
393,2.0,760.0,2.0,2.0,37.49,Anandnagar,4932.894736842105
394,3.0,2400.0,2.0,0.0,50.0,Anandnagar,2083.3333333333335
395,2.0,1200.0,2.0,1.0,45.84,Anandnagar,3820.0
396,3.0,1703.0,3.0,2.0,120.0,Aundh,7046.388725778039
397,2.0,1027.0,2.0,2.0,44.0,Aundh,4284.323271665044
398,2.0,1290.0,2.0,2.0,80.0,Aundh,6201.550387596899
399,3.0,1837.0,3.0,3.0,145.0,Aundh,7893.304300489929
400,1.0,588.0,1.0,0.0,88.2,Aundh,15000.0
401,3.0,1810.0,3.0,2.0,97.83,Aundh,5404.972375690608
402,6.0,1680.0,6.0,1.0,125.0,Aundh,7440.476190476191
403,3.0,1453.0,2.0,2.0,73.0,Aundh,5024.088093599449
404,4.0,1344.0,4.0,1.0,84.0,Aundh,6250.0
405,4.0,1896.0,3.0,1.0,125.0,Aundh,6592.827004219409
406,3.0,1700.0,3.0,2.0,150.0,Aundh,8823.529411764706
407,2.0,1302.0,2.0,1.0,68.5,Aundh,5261.136712749616
408,2.0,1034.0,2.0,1.0,38.0,Aundh,3675.0483558994197
409,3.0,1875.0,3.0,3.0,110.0,Aundh,5866.666666666667
410,3.0,2003.0,3.0,3.0,200.0,Aundh,9985.022466300548
411,3.0,2195.0,4.0,2.0,127.0,Aundh,5785.876993166287
412,2.0,700.0,2.0,1.0,34.98,Aundh,4997.142857142857
413,4.0,4723.0,4.0,3.0,500.0,Aundh,10586.491636671608
414,4.0,4000.0,5.0,2.0,600.0,Aundh,15000.0
415,2.0,1299.0,2.0,2.0,85.0,Aundh,6543.4949961508855
416,4.0,2100.0,4.0,1.0,95.0,Aundh,4523.809523809524
417,2.0,1250.0,2.0,2.0,95.0,Aundh,7600.0
418,2.0,1066.0,2.0,1.0,52.23,Aundh,4899.624765478424
419,4.0,2690.0,4.0,3.0,191.0,Aundh,7100.371747211896
420,1.0,700.0,1.0,0.0,35.0,Aundh,5000.0
421,2.0,1057.0,2.0,1.0,34.71,Aundh,3283.822138126774
422,4.0,672.0,3.0,1.0,54.0,Aundh,8035.714285714285
423,6.0,1200.0,6.0,3.0,132.0,Aundh,11000.0
424,3.0,1250.0,3.0,3.0,50.0,Aundh,4000.0
425,3.0,1464.0,3.0,2.0,56.0,Aundh,3825.136612021858
426,3.0,1400.0,3.0,2.0,75.0,Aundh,5357.142857142857
427,3.0,1610.0,4.0,2.0,85.0,Aundh,5279.503105590062
428,4.0,2830.0,4.0,3.0,161.0,Aundh,5689.04593639576
429,2.0,1040.0,2.0,3.0,45.0,Aundh,4326.923076923077
430,2.0,1277.0,2.0,2.0,55.0,Aundh,4306.969459671104
431,3.0,1640.0,3.0,2.0,262.0,Aundh,15975.609756097561
432,2.0,1350.0,2.0,0.0,90.0,Aundh,6666.666666666667
433,2.0,1140.0,2.0,2.0,49.11,Aundh,4307.894736842105
434,1.0,1090.0,2.0,1.0,31.48,Aundh,2888.0733944954127
435,1.0,1350.0,1.0,0.0,55.0,Aundh,4074.074074074074
436,2.0,1180.0,2.0,2.0,75.0,Aundh,6355.932203389831
437,2.0,1234.0,2.0,2.0,80.0,Aundh,6482.982171799027
438,2.0,2400.0,2.0,1.0,125.0,Aundh,5208.333333333333
439,4.0,3930.0,5.0,2.0,330.0,Aundh,8396.946564885497
440,4.0,1200.0,4.0,3.0,120.0,Aundh,10000.0
441,4.0,1200.0,3.0,2.0,188.0,Aundh,15666.666666666666
442,2.0,1000.0,2.0,1.0,36.0,Aundh,3600.0
443,2.0,1327.0,2.0,2.0,98.0,Aundh,7385.079125847777
444,4.0,1632.0,3.0,0.0,140.0,Aundh,8578.43137254902
445,2.0,1170.0,2.0,2.0,57.0,Aundh,4871.794871794872
446,7.0,600.0,7.0,3.0,110.0,Aundh,18333.333333333332
447,3.0,1200.0,3.0,1.0,90.0,Aundh,7500.0
448,3.0,1335.0,2.0,1.0,87.0,Aundh,6516.853932584269
449,2.0,750.0,2.0,1.0,40.0,Aundh,5333.333333333333
450,2.0,1322.0,2.0,2.0,86.0,Aundh,6505.295007564297
451,3.0,1270.0,2.0,2.0,70.0,Aundh,5511.811023622047
452,2.0,1215.0,2.0,1.0,45.0,Aundh,3703.703703703704
453,2.0,1100.0,2.0,1.0,48.0,Aundh,4363.636363636364
454,2.0,1290.0,2.0,2.0,72.0,Aundh,5581.395348837209
455,1.0,600.0,1.0,1.0,16.5,Aundh,2750.0
456,3.0,1482.0,3.0,1.0,110.0,Aundh,7422.402159244264
457,6.0,2400.0,6.0,0.0,480.0,Aundh,20000.0
458,5.0,1200.0,5.0,2.0,190.0,Aundh,15833.333333333334
459,3.0,1355.0,3.0,1.0,83.87,Aundh,6189.667896678967
460,1.0,960.0,2.0,1.0,18.0,Aundh,1875.0
461,3.0,3155.0,3.0,2.0,315.0,Aundh,9984.152139461174
462,3.0,1531.0,3.0,3.0,51.77,Aundh,3381.4500326583934
463,3.0,1486.0,3.0,1.0,83.22,Aundh,5600.269179004038
464,3.0,1250.0,3.0,2.0,40.0,Aundh,3200.0
465,4.0,1500.0,4.0,3.0,240.0,Aundh,16000.0
466,2.0,1305.0,2.0,2.0,52.0,Aundh,3984.6743295019155
467,4.0,2330.0,5.0,1.0,175.0,Aundh,7510.729613733905
468,3.0,1706.0,3.0,3.0,154.0,Aundh,9026.963657678782
469,2.0,1100.0,2.0,1.0,45.0,Aundh,4090.909090909091
470,2.0,1110.0,2.0,2.0,41.0,Aundh,3693.6936936936936
471,2.0,1416.0,2.0,2.0,67.0,Aundh,4731.6384180790965
472,4.0,2400.0,3.0,0.0,185.0,Aundh,7708.333333333333
473,2.0,1175.0,2.0,2.0,47.0,Aundh,4000.0
474,3.0,1842.0,3.0,2.0,115.0,Aundh,6243.213897937025
475,2.0,1180.0,2.0,2.0,60.0,Aundh,5084.745762711865
476,3.0,2388.0,4.0,3.0,239.0,Aundh,10008.375209380234
477,3.0,1512.0,2.0,2.0,110.0,Aundh,7275.132275132275
478,2.0,1192.0,2.0,1.0,71.0,Aundh,5956.375838926175
479,6.0,1350.0,6.0,3.0,160.0,Aundh,11851.851851851852
480,2.0,1087.0,2.0,1.0,54.3,Aundh,4995.40018399264
481,4.0,1560.0,3.0,2.0,149.0,Aundh,9551.28205128205
482,6.0,5100.0,5.0,3.0,300.0,Aundh,5882.35294117647
483,1.0,540.0,1.0,0.0,22.0,Aundh,4074.074074074074
484,4.0,900.0,4.0,3.0,175.0,Aundh,19444.444444444445
485,4.0,3895.0,4.0,2.0,495.0,Aundh,12708.600770218229
486,3.0,1521.0,3.0,1.0,95.0,Aundh,6245.890861275477
487,3.0,1700.0,3.0,2.0,77.0,Aundh,4529.411764705882
488,2.0,1094.0,2.0,2.0,54.0,Aundh,4936.014625228519
489,3.0,1440.0,2.0,3.0,68.0,Aundh,4722.222222222223
490,3.0,1580.0,2.0,0.0,134.0,Aundh,8481.012658227848
491,2.0,1251.0,2.0,1.0,88.73,Aundh,7092.725819344524
492,3.0,1767.0,3.0,2.0,89.0,Aundh,5036.785512167516
493,2.0,1002.0,2.0,1.0,40.08,Aundh,4000.0
494,3.0,1508.0,3.0,1.0,75.0,Aundh,4973.474801061008
495,2.0,1390.0,2.0,2.0,65.31,Aundh,4698.561151079137
496,3.0,1885.0,3.0,2.0,135.0,Aundh,7161.803713527852
497,3.0,1690.0,3.0,2.0,85.0,Aundh,5029.585798816568
498,3.0,3522.0,3.0,2.0,380.0,Aundh,10789.324247586599
499,3.0,1648.0,3.0,2.0,85.0,Aundh,5157.766990291262
500,3.0,2700.0,4.0,1.0,270.0,Aundh,10000.0
501,6.0,1000.0,4.0,2.0,150.0,Aundh,15000.0
502,2.0,1200.0,2.0,1.0,55.0,Aundh,4583.333333333333
503,3.0,1464.0,2.0,3.0,105.0,Aundh,7172.131147540984
504,3.0,1521.0,3.0,1.0,94.71,Aundh,6226.824457593689
505,1.0,440.0,1.0,0.0,28.0,Aundh,6363.636363636364
506,3.0,1450.0,3.0,2.0,100.0,Aundh,6896.551724137931
507,4.0,1200.0,4.0,2.0,350.0,Aundh,29166.666666666668
508,2.0,1050.0,2.0,1.0,44.41,Aundh,4229.523809523809
509,2.0,1020.0,2.0,1.0,42.83,Aundh,4199.019607843137
510,3.0,715.0,2.0,1.0,29.0,Aundh,4055.944055944056
511,4.0,3500.0,4.0,1.0,289.0,Aundh,8257.142857142857
512,2.0,1355.0,2.0,2.0,115.0,Aundh,8487.084870848708
513,2.0,820.0,2.0,1.0,30.0,Aundh,3658.5365853658536
514,2.0,1080.0,2.0,0.0,53.35,Aundh,4939.814814814815
515,2.0,1050.0,2.0,2.0,42.7,Aundh,4066.6666666666665
516,3.0,1515.0,3.0,3.0,65.0,Aundh,4290.42904290429
517,2.0,1007.0,2.0,2.0,43.0,Aundh,4270.109235352532
518,2.0,1140.0,2.0,2.0,50.0,Aundh,4385.964912280701
519,4.0,1200.0,3.0,1.0,180.0,Aundh,15000.0
520,2.0,1255.0,2.0,1.0,84.0,Aundh,6693.227091633466
521,8.0,4482.0,6.0,2.0,852.0,Aundh,19009.37081659973
522,3.0,1480.0,2.0,1.0,58.0,Aundh Road,3918.9189189189187
523,2.0,1145.0,2.0,1.0,54.0,Aundh Road,4716.157205240174
524,2.0,1000.0,2.0,2.0,45.0,Aundh Road,4500.0
525,12.0,2232.0,6.0,2.0,300.0,Aundh Road,13440.860215053763
526,4.0,2400.0,3.0,2.0,142.0,Aundh Road,5916.666666666667
527,2.0,1245.0,2.0,2.0,80.0,Aundh Road,6425.70281124498
528,2.0,1000.0,2.0,0.0,66.0,Aundh Road,6600.0
529,3.0,1300.0,2.0,3.0,69.0,Aundh Road,5307.692307692308
530,5.0,720.0,4.0,3.0,62.0,Aundh Road,8611.111111111111
531,2.0,1140.0,2.0,3.0,60.0,Aundh Road,5263.1578947368425
532,3.0,1800.0,3.0,3.0,65.0,Aundh Road,3611.1111111111113
533,3.0,900.0,3.0,1.0,79.0,Aundh Road,8777.777777777777
534,1.0,600.0,1.0,0.0,50.0,Aundh Road,8333.333333333334
535,3.0,1436.0,2.0,2.0,55.0,Aundh Road,3830.08356545961
536,3.0,1240.0,2.0,2.0,59.52,Aundh Road,4800.0
537,1.0,661.0,1.0,1.0,40.0,Aundh Road,6051.437216338881
538,1.0,605.0,1.0,1.0,40.0,Aundh Road,6611.570247933884
539,3.0,1500.0,3.0,3.0,90.0,Aundh Road,6000.0
540,3.0,1600.0,2.0,2.0,115.0,Aundh Road,7187.5
541,2.0,1100.0,2.0,2.0,50.0,Aundh Road,4545.454545454545
542,3.0,1250.0,2.0,1.0,50.0,Aundh Road,4000.0
543,3.0,1400.0,2.0,1.0,40.45,Aundh Road,2889.2857142857147
544,5.0,2600.0,5.0,3.0,370.0,Aundh Road,14230.76923076923
545,2.0,750.0,2.0,1.0,36.0,Aundh Road,4800.0
546,2.0,1027.0,2.0,1.0,60.0,Aundh Road,5842.259006815969
547,2.0,900.0,2.0,1.0,60.0,Aundh Road,6666.666666666667
548,2.0,1140.0,2.0,2.0,49.11,Aundh Road,4307.894736842105
549,2.0,1167.0,2.0,2.0,37.5,Aundh Road,3213.367609254499
550,3.0,2502.0,3.0,3.0,138.0,Aundh Road,5515.587529976019
551,2.0,1186.0,2.0,2.0,58.0,Aundh Road,4890.387858347386
552,2.0,1211.0,2.0,3.0,45.0,Aundh Road,3715.9372419488027
553,2.0,800.0,2.0,2.0,32.0,Aundh Road,4000.0
554,2.0,1226.0,2.0,1.0,65.0,Aundh Road,5301.794453507341
555,3.0,1650.0,3.0,2.0,125.0,Aundh Road,7575.757575757576
556,3.0,1222.0,3.0,2.0,95.0,Aundh Road,7774.140752864158
557,3.0,1095.0,3.0,0.0,215.0,Aundh Road,19634.703196347033
558,2.0,1000.0,2.0,1.0,130.0,Aundh Road,13000.0
559,4.0,11000.0,4.0,1.0,1600.0,Aundh Road,14545.454545454546
560,5.0,1200.0,2.0,1.0,100.0,Aundh Road,8333.333333333334
561,2.0,1194.0,2.0,1.0,51.0,Aundh Road,4271.356783919598
562,2.0,1369.1,2.0,1.0,104.0,Aundh Road,7596.231100723103
563,3.0,2140.0,3.0,2.0,139.0,Aundh Road,6495.327102803738
564,2.0,1200.0,2.0,1.0,100.0,Aundh Road,8333.333333333334
565,2.0,975.0,2.0,1.0,58.0,Aundh Road,5948.717948717948
566,2.0,1293.0,2.0,2.0,80.0,Aundh Road,6187.161639597834
567,3.0,1600.0,3.0,2.0,112.0,Aundh Road,7000.0
568,2.0,1200.0,2.0,1.0,68.0,Aundh Road,5666.666666666667
569,2.0,585.0,1.0,0.0,70.0,Aundh Road,11965.811965811965
570,3.0,1240.0,2.0,2.0,46.0,Aundh Road,3709.6774193548385
571,3.0,3875.0,3.0,2.0,864.0,Aundh Road,22296.774193548386
572,3.0,2134.0,4.0,2.0,118.0,Aundh Road,5529.522024367385
573,2.0,555.0,1.0,0.0,37.0,Aundh Road,6666.666666666667
574,3.0,2145.0,4.0,1.0,270.0,Aundh Road,12587.412587412588
575,2.0,1069.0,2.0,2.0,45.0,Aundh Road,4209.541627689429
576,3.0,1464.0,3.0,2.0,56.0,Aundh Road,3825.136612021858
577,2.0,1225.0,2.0,1.0,46.55,Aundh Road,3800.0
578,3.0,1840.0,3.0,3.0,85.0,Aundh Road,4619.565217391304
579,2.0,616.0,3.0,1.0,45.0,Aundh Road,7305.194805194805
580,2.0,1100.0,2.0,2.0,70.0,Aundh Road,6363.636363636364
581,2.0,1036.0,2.0,3.0,39.35,Aundh Road,3798.262548262548
582,2.0,700.0,2.0,1.0,35.0,Aundh Road,5000.0
583,2.0,950.0,2.0,0.0,38.0,Aundh Road,4000.0
584,2.0,820.0,2.0,2.0,37.0,Aundh Road,4512.195121951219
585,1.0,905.0,1.0,1.0,52.0,Aundh Road,5745.85635359116
586,3.0,1740.0,3.0,3.0,80.0,Aundh Road,4597.701149425287
587,2.0,1145.0,2.0,2.0,46.0,Aundh Road,4017.467248908297
588,1.0,540.0,1.0,1.0,16.5,Aundh Road,3055.5555555555557
589,3.0,1475.0,3.0,3.0,78.0,Aundh Road,5288.135593220339
590,2.0,1100.0,2.0,0.0,68.0,Aundh Road,6181.818181818182
591,2.0,1130.0,2.0,2.0,68.0,Aundh Road,6017.699115044248
592,2.0,935.0,2.0,0.0,37.77,Aundh Road,4039.5721925133694
593,1.0,850.0,1.0,2.0,57.0,Aundh Road,6705.882352941177
594,3.0,800.0,3.0,0.0,95.0,Aundh Road,11875.0
595,2.0,1110.0,2.0,2.0,44.95,Aundh Road,4049.5495495495497
596,4.0,3000.0,4.0,0.0,200.0,Aundh Road,6666.666666666667
597,2.0,1100.0,2.0,2.0,55.0,Aundh Road,5000.0
598,2.0,1095.0,2.0,1.0,38.33,Aundh Road,3500.4566210045664
599,3.0,1200.0,3.0,0.0,200.0,Aundh Road,16666.666666666668
600,3.0,1191.0,2.0,2.0,33.34,Aundh Road,2799.3282955499585
601,2.0,1100.0,2.0,2.0,32.0,Aundh Road,2909.090909090909
602,3.0,1810.0,3.0,2.0,126.0,Aundh Road,6961.325966850829
603,2.0,1035.0,2.0,1.0,31.05,Aundh Road,3000.0
604,4.0,5108.0,5.0,2.0,995.0,Aundh Road,19479.24823805795
605,2.0,1134.0,2.0,1.0,40.0,Aundh Road,3527.336860670194
606,2.0,1000.0,2.0,0.0,66.0,Aundh Road,6600.0
607,3.0,1308.0,2.0,3.0,53.0,Aundh Road,4051.987767584098
608,2.0,1340.0,2.0,1.0,65.0,Aundh Road,4850.746268656716
609,3.0,1500.0,3.0,2.0,97.0,Aundh Road,6466.666666666667
610,2.0,1234.0,2.0,2.0,80.0,Aundh Road,6482.982171799027
611,2.0,1084.0,2.0,1.0,51.0,Aundh Road,4704.79704797048
612,3.0,3000.0,3.0,2.0,400.0,Aundh Road,13333.333333333334
613,2.0,1020.0,2.0,1.0,52.0,Aundh Road,5098.0392156862745
614,4.0,3100.0,5.0,1.0,385.0,Aundh Road,12419.354838709678
615,3.0,1730.0,3.0,1.0,93.0,Aundh Road,5375.722543352601
616,4.0,2503.0,4.0,0.0,188.0,Aundh Road,7510.986815821015
617,2.0,1150.0,2.0,1.0,42.0,Aundh Road,3652.1739130434785
618,3.0,3850.0,3.0,3.0,650.0,Aundh Road,16883.116883116883
619,2.0,1200.0,2.0,1.0,51.0,Aundh Road,4250.0
620,2.0,967.0,2.0,3.0,45.0,Aundh Road,4653.567735263702
621,2.0,1205.0,2.0,1.0,56.58,Aundh Road,4695.435684647303
622,4.0,3200.0,4.0,2.0,350.0,Aundh Road,10937.5
623,8.0,800.0,6.0,3.0,110.0,Aundh Road,13750.0
624,5.0,1500.0,5.0,2.0,210.0,Aundh Road,14000.0
625,2.0,1200.0,2.0,2.0,42.0,Aundh Road,3500.0
626,2.0,1127.0,2.0,1.0,65.0,Aundh Road,5767.524401064774
627,3.0,1480.0,3.0,2.0,74.0,Aundh Road,5000.0
628,2.0,1350.0,2.0,2.0,68.0,Aundh Road,5037.037037037037
629,3.0,2479.13,3.0,1.0,215.0,Aundh Road,8672.39717158842
630,2.0,1300.0,2.0,2.0,75.0,Aundh Road,5769.2307692307695
631,2.0,1000.0,2.0,1.0,70.65,Aundh Road,7065.000000000001
632,2.0,1290.0,2.0,0.0,90.0,Aundh Road,6976.7441860465115
633,3.0,1708.0,3.0,2.0,75.0,Aundh Road,4391.100702576113
634,6.0,2200.0,6.0,2.0,68.0,Aundh Road,3090.909090909091
635,2.0,1012.0,2.0,1.0,59.0,Aundh Road,5830.0395256917
636,3.0,1355.0,3.0,2.0,54.2,Aundh Road,4000.0
637,3.0,1650.0,3.0,2.0,90.75,Aundh Road,5500.0
638,2.0,1330.0,2.0,1.0,78.0,Aundh Road,5864.661654135339
639,7.0,7500.0,7.0,2.0,400.0,Aundh Road,5333.333333333333
640,3.0,1293.0,2.0,2.0,85.0,Aundh Road,6573.859242072699
641,2.0,1330.0,2.0,1.0,92.5,Aundh Road,6954.887218045113
642,1.0,645.0,1.0,1.0,41.0,Aundh Road,6356.589147286822
643,3.0,1220.0,2.0,1.0,36.21,Aundh Road,2968.032786885246
644,2.0,1246.0,2.0,1.0,67.3,Aundh Road,5401.284109149277
645,2.0,1194.0,2.0,2.0,47.0,Aundh Road,3936.348408710218
646,3.0,850.0,3.0,0.0,63.0,Aundh Road,7411.764705882353
647,3.0,1948.0,3.0,2.0,130.0,Aundh Road,6673.511293634497
648,2.0,660.0,1.0,1.0,15.5,Aundh Road,2348.4848484848485
649,3.0,1826.0,3.0,2.0,121.0,Aundh Road,6626.506024096386
650,2.0,901.0,2.0,1.0,35.14,Aundh Road,3900.110987791343
651,4.0,700.0,4.0,2.0,125.0,Aundh Road,17857.14285714286
652,3.0,1725.0,3.0,3.0,200.0,Balaji Nagar,11594.202898550724
653,3.0,4446.0,3.0,2.0,410.0,Balaji Nagar,9221.772379667116
654,2.0,1170.0,2.0,1.0,38.0,Balaji Nagar,3247.863247863248
655,2.0,1116.0,2.0,1.0,47.0,Balaji Nagar,4211.469534050179
656,2.0,1320.0,2.0,1.0,50.0,Balaji Nagar,3787.878787878788
657,3.0,1650.0,3.0,3.0,100.0,Balaji Nagar,6060.606060606061
658,3.0,1625.0,2.0,2.0,48.75,Balaji Nagar,3000.0
659,6.0,1200.0,9.0,3.0,122.0,Balaji Nagar,10166.666666666666
660,2.0,1109.0,2.0,1.0,35.22,Balaji Nagar,3175.834084761046
661,2.0,1180.0,2.0,1.0,71.22,Balaji Nagar,6035.593220338983
662,2.0,1171.0,2.0,2.0,73.0,Balaji Nagar,6233.98804440649
663,2.0,907.0,2.0,2.0,38.0,Balaji Nagar,4189.636163175303
664,4.0,4003.0,6.0,3.0,300.0,Balaji Nagar,7494.379215588308
665,2.0,1375.0,2.0,1.0,78.0,Balaji Nagar,5672.727272727273
666,2.0,1009.0,2.0,1.0,30.27,Balaji Nagar,3000.0
667,3.0,1584.0,3.0,2.0,101.0,Balaji Nagar,6376.262626262626
668,2.0,1400.0,2.0,2.0,78.0,Balaji Nagar,5571.428571428572
669,3.0,1697.0,3.0,2.0,115.0,Balaji Nagar,6776.664702416028
670,2.0,1300.0,2.0,2.0,66.0,Balaji Nagar,5076.923076923077
671,2.0,1280.0,2.0,2.0,60.16,Balaji Nagar,4700.0
672,3.0,1495.0,2.0,1.0,63.0,Balaji Nagar,4214.046822742475
673,3.0,1282.0,2.0,2.0,52.43,Balaji Nagar,4089.703588143526
674,3.0,1530.0,3.0,3.0,73.0,Balaji Nagar,4771.24183006536
675,2.0,650.0,1.0,1.0,17.0,Balaji Nagar,2615.3846153846152
676,3.0,1937.0,3.0,2.0,160.0,Balaji Nagar,8260.196179659268
677,3.0,2475.0,4.0,3.0,300.0,Balaji Nagar,12121.212121212122
678,2.0,812.0,2.0,1.0,42.0,Balaji Nagar,5172.413793103448
679,2.0,1200.0,2.0,0.0,71.0,Balaji Nagar,5916.666666666667
680,2.0,1185.0,2.0,2.0,41.0,Balaji Nagar,3459.915611814346
681,1.0,1150.0,1.0,0.0,52.0,Balaji Nagar,4521.739130434783
682,5.0,800.0,5.0,2.0,95.0,Balaji Nagar,11875.0
683,6.0,4250.0,6.0,3.0,150.0,Balaji Nagar,3529.4117647058824
684,2.0,1342.0,2.0,1.0,73.3,Balaji Nagar,5461.997019374068
685,2.0,1369.1,2.0,1.0,98.0,Balaji Nagar,7157.986998758309
686,3.0,1350.0,2.0,1.0,87.01,Balaji Nagar,6445.185185185185
687,2.0,995.0,2.0,1.0,34.82,Balaji Nagar,3499.497487437186
688,3.0,1532.0,3.0,2.0,83.0,Balaji Nagar,5417.754569190601
689,3.0,1403.0,3.0,1.0,55.0,Balaji Nagar,3920.1710620099784
690,2.0,1050.0,2.0,2.0,35.0,Balaji Nagar,3333.3333333333335
691,2.0,800.0,2.0,1.0,80.0,Balaji Nagar,10000.0
692,2.0,1156.0,2.0,2.0,49.5,Balaji Nagar,4282.006920415225
693,3.0,1500.0,3.0,2.0,85.0,Balaji Nagar,5666.666666666667
694,3.0,1779.0,3.0,2.0,89.61,Balaji Nagar,5037.099494097808
695,5.0,1200.0,5.0,1.0,260.0,Balaji Nagar,21666.666666666668
696,3.0,2240.0,3.0,2.0,300.0,Balaji Nagar,13392.857142857143
697,3.0,1717.0,3.0,2.0,110.0,Balaji Nagar,6406.523005241701
698,2.0,1205.0,2.0,1.0,63.86,Balaji Nagar,5299.585062240664
699,3.0,1385.0,2.0,1.0,69.25,Balaji Nagar,5000.0
700,2.0,1044.0,2.0,2.0,34.0,Balaji Nagar,3256.704980842912
701,1.0,540.0,1.0,1.0,36.0,Balaji Nagar,6666.666666666667
702,3.0,1200.0,3.0,1.0,150.0,Balaji Nagar,12500.0
703,3.0,1660.0,3.0,2.0,104.0,Balaji Nagar,6265.060240963855
704,3.0,1075.0,2.0,1.0,42.0,Balaji Nagar,3906.9767441860463
705,4.0,3200.0,4.0,1.0,205.0,Balaji Nagar,6406.25
706,3.0,1846.0,3.0,2.0,140.0,Balaji Nagar,7583.965330444204
707,3.0,1843.0,3.0,2.0,82.0,Balaji Nagar,4449.267498643516
708,10.0,7200.0,10.0,3.0,200.0,Balaji Nagar,2777.777777777778
709,5.0,3600.0,5.0,3.0,130.0,Balaji Nagar,3611.1111111111113
710,3.0,1493.0,3.0,2.0,82.0,Balaji Nagar,5492.297387809779
711,3.0,1656.0,3.0,2.0,150.0,Balaji Nagar,9057.971014492754
712,2.0,1349.0,2.0,1.0,98.2,Balaji Nagar,7279.466271312083
713,4.0,3300.0,4.0,2.0,329.0,Balaji Nagar,9969.69696969697
714,2.0,1000.0,2.0,1.0,35.0,Balaji Nagar,3500.0
715,3.0,675.0,3.0,2.0,72.5,Balaji Nagar,10740.74074074074
716,2.0,1020.0,2.0,2.0,29.46,Balaji Nagar,2888.235294117647
717,3.0,1536.0,3.0,1.0,104.0,Balaji Nagar,6770.833333333333
718,3.0,1300.0,3.0,1.0,69.0,Balaji Nagar,5307.692307692308
719,2.0,900.0,2.0,1.0,145.0,Balaji Nagar,16111.111111111111
720,1.0,509.0,1.0,1.0,23.0,Balaji Nagar,4518.664047151277
721,4.0,1600.0,4.0,3.0,112.0,Balaji Nagar,7000.0
722,3.0,1917.0,4.0,2.0,100.0,Balaji Nagar,5216.484089723526
723,2.0,1041.0,2.0,1.0,36.44,Balaji Nagar,3500.480307396734
724,4.0,2230.0,4.0,1.0,130.0,Balaji Nagar,5829.596412556054
725,2.0,983.0,2.0,1.0,50.6,Balaji Nagar,5147.5076297049845
726,2.0,900.0,2.0,1.0,42.0,Balaji Nagar,4666.666666666667
727,4.0,3508.0,4.0,1.0,386.0,Balaji Nagar,11003.420752565564
728,2.0,1303.0,2.0,1.0,55.79,Balaji Nagar,4281.657712970069
729,2.0,1238.0,2.0,3.0,55.0,Balaji Nagar,4442.64943457189
730,3.0,1719.0,3.0,2.0,71.0,Balaji Nagar,4130.308318789994
